Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,Week,Quarter,DayName
33,4,2015-04-02,5716,582,1,0,0,0,d,c,1500.0,9.0,2008.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
34,4,2015-04-02,4353,366,1,1,0,0,d,c,500.0,9.0,2005.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
35,4,2015-04-02,6223,1056,1,0,0,0,a,c,120.0,5.0,0.0,1,22.0,2015.0,"Mar,Jun,Sept,Dec",2015,4,2,14,2,Thursday
36,4,2015-04-02,8544,1079,1,0,0,1,d,a,1500.0,3.0,2008.0,1,40.0,2011.0,"Feb,May,Aug,Nov",2015,4,2,14,2,Thursday
37,4,2015-04-02,5166,397,1,1,0,0,d,a,7500.0,3.0,2008.0,1,40.0,2009.0,"Mar,Jun,Sept,Dec",2015,4,2,14,2,Thursday
38,4,2015-04-02,11478,968,1,0,0,1,a,a,3000.0,3.0,2010.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
39,4,2015-04-02,2479,445,1,0,0,0,c,a,7500.0,7.0,2014.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",2015,4,2,14,2,Thursday
40,4,2015-04-02,8132,1179,1,1,0,0,d,a,1500.0,11.0,2008.0,1,22.0,2013.0,"Jan,Apr,Jul,Oct",2015,4,2,14,2,Thursday
41,4,2015-04-02,7888,1122,1,0,0,0,a,c,500.0,1.0,0.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
42,4,2015-04-02,7707,1036,1,0,0,1,d,c,120.0,1.0,2014.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
43,4,2015-04-02,12302,976,1,1,0,0,a,a,500.0,0.0,0.0,1,31.0,2011.0,"Mar,Jun,Sept,Dec",2015,4,2,14,2,Thursday
44,4,2015-04-02,5927,594,1,1,0,0,a,a,1500.0,5.0,2005.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
45,4,2015-04-02,6532,673,1,1,0,0,c,a,120.0,9.0,2014.0,1,22.0,2011.0,"Feb,May,Aug,Nov",2015,4,2,14,2,Thursday
46,4,2015-04-02,2824,394,1,0,0,1,a,c,500.0,1.0,2014.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
47,4,2015-04-02,4695,619,1,0,0,0,c,a,1500.0,0.0,0.0,1,40.0,2013.0,"Jan,Apr,Jul,Oct",2015,4,2,14,2,Thursday
48,4,2015-04-02,4385,410,1,1,0,0,a,c,500.0,7.0,2010.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec",2015,4,2,14,2,Thursday
49,4,2015-04-02,10767,852,1,1,0,0,d,a,120.0,1.0,2010.0,1,14.0,2009.0,"Mar,Jun,Sept,Dec",2015,4,2,14,2,Thursday
50,4,2015-04-02,4698,835,1,0,0,0,a,c,500.0,1.0,2012.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
51,4,2015-04-02,8928,770,1,0,0,0,a,c,120.0,1.0,0.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
52,4,2015-04-02,6609,740,1,0,0,0,a,a,120.0,7.0,2012.0,1,31.0,2013.0,"Mar,Jun,Sept,Dec",2015,4,2,14,2,Thursday
53,4,2015-04-02,3534,308,1,0,0,0,a,c,1500.0,0.0,0.0,1,14.0,2009.0,"Feb,May,Aug,Nov",2015,4,2,14,2,Thursday
54,4,2015-04-02,9798,1064,1,0,0,1,a,a,1500.0,0.0,0.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
55,4,2015-04-02,8108,565,1,1,0,1,d,c,1500.0,1.0,2005.0,1,22.0,2009.0,"Feb,May,Aug,Nov",2015,4,2,14,2,Thursday
56,4,2015-04-02,3290,322,1,0,0,0,a,a,1500.0,7.0,2010.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
57,4,2015-04-02,11641,1123,1,0,0,0,a,c,1500.0,0.0,2012.0,1,10.0,2009.0,"Mar,Jun,Sept,Dec",2015,4,2,14,2,Thursday
58,4,2015-04-02,7167,600,1,1,0,0,d,c,1500.0,0.0,0.0,1,14.0,2009.0,"Mar,Jun,Sept,Dec",2015,4,2,14,2,Thursday
59,4,2015-04-02,5719,634,1,0,0,0,d,c,500.0,7.0,2012.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
60,4,2015-04-02,11279,1092,1,0,0,0,a,a,1500.0,11.0,0.0,1,31.0,2011.0,"Feb,May,Aug,Nov",2015,4,2,14,2,Thursday
61,4,2015-04-02,4366,370,1,1,0,1,a,c,500.0,5.0,2005.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,4,2,14,2,Thursday
62,4,2015-04-02,2270,376,1,0,0,0,a,a,15000.0,5.0,2005.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
63,4,2015-04-02,6157,873,1,0,0,0,c,c,3000.0,5.0,2005.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
64,4,2015-04-02,3583,391,1,1,0,1,c,c,1500.0,5.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,4,2,14,2,Thursday
65,4,2015-04-02,7851,889,1,1,0,0,a,c,1500.0,0.0,2014.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
66,4,2015-04-02,8852,1012,1,1,0,0,a,a,15000.0,3.0,2010.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
67,4,2015-04-02,8066,1072,1,1,0,0,d,c,1500.0,1.0,2012.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
68,4,2015-04-02,6760,616,1,0,0,0,c,c,500.0,7.0,0.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
69,4,2015-04-02,9897,880,1,0,0,0,d,c,15000.0,1.0,2012.0,1,31.0,2013.0,"Mar,Jun,Sept,Dec",2015,4,2,14,2,Thursday
70,4,2015-04-02,1962,322,1,0,0,0,a,a,3000.0,5.0,0.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
71,4,2015-04-02,4482,531,1,1,0,1,a,c,120.0,1.0,2008.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct",2015,4,2,14,2,Thursday
72,4,2015-04-02,4997,609,1,0,0,0,a,c,7500.0,9.0,2010.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
73,4,2015-04-02,7466,1028,1,0,0,1,d,c,500.0,5.0,2008.0,1,40.0,2013.0,"Mar,Jun,Sept,Dec",2015,4,2,14,2,Thursday
74,4,2015-04-02,4516,369,1,1,0,0,a,a,500.0,7.0,2012.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
75,4,2015-04-02,3703,380,1,0,0,0,c,c,3000.0,11.0,0.0,1,14.0,2009.0,"Feb,May,Aug,Nov",2015,4,2,14,2,Thursday
76,4,2015-04-02,8186,1119,1,0,0,0,a,a,120.0,0.0,2014.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
77,4,2015-04-02,12367,922,1,1,0,0,d,c,1500.0,11.0,2012.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
78,4,2015-04-02,6863,927,1,1,0,1,d,c,500.0,3.0,2010.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
79,4,2015-04-02,7243,960,1,0,0,0,a,a,500.0,0.0,2012.0,1,14.0,2015.0,"Mar,Jun,Sept,Dec",2015,4,2,14,2,Thursday
80,4,2015-04-02,7409,929,1,0,0,0,a,a,15000.0,9.0,2010.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
81,4,2015-04-02,8322,755,1,1,0,1,a,a,1500.0,1.0,2010.0,1,22.0,2009.0,"Jan,Apr,Jul,Oct",2015,4,2,14,2,Thursday
82,4,2015-04-02,4125,724,1,0,0,1,a,a,1500.0,0.0,0.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
83,4,2015-04-02,2938,329,1,0,0,0,a,c,500.0,7.0,2014.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
84,4,2015-04-02,6912,554,1,1,0,0,d,a,1500.0,0.0,2005.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
85,4,2015-04-02,8926,1175,1,1,0,0,d,c,120.0,0.0,2014.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,4,2,14,2,Thursday
86,4,2015-04-02,9670,941,1,0,0,0,d,a,3000.0,0.0,2012.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
87,4,2015-04-02,5970,528,1,0,0,0,a,a,1500.0,0.0,0.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
88,4,2015-04-02,0,0,0,0,0,1,d,c,3000.0,3.0,2012.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,4,2,14,2,Thursday
89,4,2015-04-02,7953,895,1,0,0,0,d,a,1500.0,9.0,0.0,1,31.0,2015.0,"Feb,May,Aug,Nov",2015,4,2,14,2,Thursday
90,4,2015-04-02,9900,1054,1,0,0,0,d,c,1500.0,0.0,0.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
91,4,2015-04-02,2986,463,1,0,0,0,a,c,1500.0,3.0,2008.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
92,4,2015-04-02,4394,500,1,0,0,1,d,c,120.0,3.0,0.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,4,2,14,2,Thursday
93,4,2015-04-02,9758,930,1,0,0,1,d,a,120.0,5.0,2005.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
94,4,2015-04-02,7746,805,1,0,0,0,c,a,500.0,11.0,2005.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
95,4,2015-04-02,11275,999,1,1,0,1,a,c,500.0,11.0,2005.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,4,2,14,2,Thursday
96,4,2015-04-02,11737,986,1,0,0,0,d,c,500.0,7.0,2005.0,1,10.0,2009.0,"Feb,May,Aug,Nov",2015,4,2,14,2,Thursday
97,4,2015-04-02,13272,1028,1,1,0,1,c,a,120.0,0.0,2008.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
98,4,2015-04-02,9798,830,1,0,0,0,c,a,500.0,3.0,2008.0,1,10.0,2009.0,"Feb,May,Aug,Nov",2015,4,2,14,2,Thursday
99,4,2015-04-02,3655,516,1,0,0,0,a,c,500.0,1.0,2012.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
100,4,2015-04-02,8166,707,1,1,0,0,b,c,500.0,9.0,2005.0,0,0.0,0.0,None,2015,4,2,14,2,Thursday
1,5,2015-04-03,5386,766,1,1,0,0,a,c,3000.0,7.0,2012.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
2,5,2015-04-03,8371,892,1,0,0,0,a,a,7500.0,5.0,2008.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
3,5,2015-04-03,3182,493,1,0,0,0,d,c,500.0,5.0,2012.0,1,10.0,2011.0,"Jan,Apr,Jul,Oct",2015,4,3,14,2,Friday
4,5,2015-04-03,1907,324,1,0,0,0,a,a,1500.0,1.0,2010.0,1,40.0,2011.0,"Mar,Jun,Sept,Dec",2015,4,3,14,2,Friday
5,5,2015-04-03,8841,834,1,0,0,0,c,a,15000.0,0.0,2008.0,1,31.0,2009.0,"Mar,Jun,Sept,Dec",2015,4,3,14,2,Friday
6,5,2015-04-03,3478,489,1,0,0,1,a,c,1500.0,1.0,0.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
7,5,2015-04-03,4677,410,1,0,0,0,a,a,1500.0,5.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,4,3,14,2,Friday
8,5,2015-04-03,5695,690,1,0,0,0,a,c,500.0,9.0,2014.0,1,40.0,2009.0,"Mar,Jun,Sept,Dec",2015,4,3,14,2,Friday
9,5,2015-04-03,6203,605,1,0,0,0,d,a,500.0,5.0,2014.0,1,40.0,2013.0,"Jan,Apr,Jul,Oct",2015,4,3,14,2,Friday
10,5,2015-04-03,4487,478,1,1,0,1,d,c,3000.0,11.0,2012.0,1,1.0,2015.0,"Jan,Apr,Jul,Oct",2015,4,3,14,2,Friday
11,5,2015-04-03,3573,347,1,1,0,1,a,c,120.0,11.0,0.0,1,22.0,2015.0,"Mar,Jun,Sept,Dec",2015,4,3,14,2,Friday
12,5,2015-04-03,4565,389,1,0,0,0,d,c,3000.0,0.0,2008.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
13,5,2015-04-03,9786,1003,1,0,0,0,a,a,7500.0,5.0,2005.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
14,5,2015-04-03,3613,401,1,1,0,0,a,c,1500.0,5.0,2014.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,4,3,14,2,Friday
15,5,2015-04-03,5607,481,1,1,0,1,d,c,3000.0,11.0,2014.0,1,1.0,2013.0,"Mar,Jun,Sept,Dec",2015,4,3,14,2,Friday
16,5,2015-04-03,3992,370,1,0,0,0,a,a,500.0,11.0,0.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
17,5,2015-04-03,3878,668,1,0,0,0,a,c,500.0,7.0,2008.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
18,5,2015-04-03,3724,453,1,0,0,0,d,c,1500.0,5.0,2005.0,1,40.0,2009.0,"Jan,Apr,Jul,Oct",2015,4,3,14,2,Friday
19,5,2015-04-03,9006,878,1,0,0,0,d,c,120.0,9.0,2014.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",2015,4,3,14,2,Friday
20,5,2015-04-03,5388,570,1,1,0,1,a,a,500.0,9.0,0.0,1,1.0,2013.0,"Mar,Jun,Sept,Dec",2015,4,3,14,2,Friday
21,5,2015-04-03,3083,349,1,1,0,0,a,c,1500.0,0.0,2008.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
22,5,2015-04-03,7760,695,1,1,0,0,a,a,500.0,0.0,2010.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
23,5,2015-04-03,7146,1061,1,0,0,0,d,c,500.0,1.0,2008.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
24,5,2015-04-03,9423,1073,1,0,0,0,a,a,1500.0,1.0,2010.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
25,5,2015-04-03,5652,696,1,1,0,1,a,c,500.0,1.0,2012.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
26,5,2015-04-03,11195,1193,1,1,0,0,d,a,1500.0,3.0,2008.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
27,5,2015-04-03,7448,641,1,0,0,1,d,a,15000.0,9.0,2008.0,1,1.0,2009.0,"Mar,Jun,Sept,Dec",2015,4,3,14,2,Friday
28,5,2015-04-03,6373,686,1,0,0,1,a,a,1500.0,3.0,2010.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
29,5,2015-04-03,3656,603,1,0,0,0,a,a,1500.0,5.0,0.0,1,10.0,2015.0,"Jan,Apr,Jul,Oct",2015,4,3,14,2,Friday
30,5,2015-04-03,2396,417,1,0,0,0,c,c,500.0,11.0,2014.0,1,22.0,2015.0,"Feb,May,Aug,Nov",2015,4,3,14,2,Friday
31,5,2015-04-03,10700,1158,1,0,0,0,d,c,500.0,0.0,2014.0,1,31.0,2015.0,"Mar,Jun,Sept,Dec",2015,4,3,14,2,Friday
32,5,2015-04-03,5780,951,1,0,0,0,a,a,3000.0,3.0,2010.0,1,1.0,2015.0,"Mar,Jun,Sept,Dec",2015,4,3,14,2,Friday
33,5,2015-04-03,5895,1018,1,0,0,0,d,c,1500.0,9.0,2008.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
34,5,2015-04-03,2737,330,1,0,0,1,d,c,500.0,9.0,2005.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
35,5,2015-04-03,10676,1024,1,0,0,0,a,c,120.0,5.0,0.0,1,22.0,2015.0,"Mar,Jun,Sept,Dec",2015,4,3,14,2,Friday
36,5,2015-04-03,6927,832,1,0,0,0,d,a,1500.0,3.0,2008.0,1,40.0,2011.0,"Feb,May,Aug,Nov",2015,4,3,14,2,Friday
37,5,2015-04-03,3908,687,1,0,0,0,d,a,7500.0,3.0,2008.0,1,40.0,2009.0,"Mar,Jun,Sept,Dec",2015,4,3,14,2,Friday
38,5,2015-04-03,8790,977,1,0,0,0,a,a,3000.0,3.0,2010.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
39,5,2015-04-03,5133,534,1,1,0,0,c,a,7500.0,7.0,2014.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",2015,4,3,14,2,Friday
40,5,2015-04-03,5235,680,1,1,0,0,d,a,1500.0,11.0,2008.0,1,22.0,2013.0,"Jan,Apr,Jul,Oct",2015,4,3,14,2,Friday
41,5,2015-04-03,6387,1061,1,0,0,1,a,c,500.0,1.0,0.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
42,5,2015-04-03,13834,1145,1,1,0,0,d,c,120.0,1.0,2014.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
43,5,2015-04-03,10136,1135,1,1,0,0,a,a,500.0,0.0,0.0,1,31.0,2011.0,"Mar,Jun,Sept,Dec",2015,4,3,14,2,Friday
44,5,2015-04-03,4630,558,1,1,0,0,a,a,1500.0,5.0,2005.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
45,5,2015-04-03,5354,608,1,0,0,1,c,a,120.0,9.0,2014.0,1,22.0,2011.0,"Feb,May,Aug,Nov",2015,4,3,14,2,Friday
46,5,2015-04-03,2277,357,1,0,0,0,a,c,500.0,1.0,2014.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
47,5,2015-04-03,5117,790,1,0,0,0,c,a,1500.0,0.0,0.0,1,40.0,2013.0,"Jan,Apr,Jul,Oct",2015,4,3,14,2,Friday
48,5,2015-04-03,5790,734,1,0,0,0,a,c,500.0,7.0,2010.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec",2015,4,3,14,2,Friday
49,5,2015-04-03,9086,1087,1,0,0,1,d,a,120.0,1.0,2010.0,1,14.0,2009.0,"Mar,Jun,Sept,Dec",2015,4,3,14,2,Friday
50,5,2015-04-03,8249,757,1,1,0,0,a,c,500.0,1.0,2012.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
51,5,2015-04-03,4889,578,1,1,0,0,a,c,120.0,1.0,0.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
52,5,2015-04-03,6142,653,1,0,0,0,a,a,120.0,7.0,2012.0,1,31.0,2013.0,"Mar,Jun,Sept,Dec",2015,4,3,14,2,Friday
53,5,2015-04-03,5809,1032,1,0,0,0,a,c,1500.0,0.0,0.0,1,14.0,2009.0,"Feb,May,Aug,Nov",2015,4,3,14,2,Friday
54,5,2015-04-03,5471,702,1,1,0,0,a,a,1500.0,0.0,0.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
55,5,2015-04-03,5759,508,1,1,0,1,d,c,1500.0,1.0,2005.0,1,22.0,2009.0,"Feb,May,Aug,Nov",2015,4,3,14,2,Friday
56,5,2015-04-03,3944,381,1,1,0,0,a,a,1500.0,7.0,2010.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
57,5,2015-04-03,6214,734,1,1,0,0,a,c,1500.0,0.0,2012.0,1,10.0,2009.0,"Mar,Jun,Sept,Dec",2015,4,3,14,2,Friday
58,5,2015-04-03,3187,307,1,0,0,0,d,c,1500.0,0.0,0.0,1,14.0,2009.0,"Mar,Jun,Sept,Dec",2015,4,3,14,2,Friday
59,5,2015-04-03,10302,1144,1,0,0,0,d,c,500.0,7.0,2012.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
60,5,2015-04-03,10812,816,1,1,0,0,a,a,1500.0,11.0,0.0,1,31.0,2011.0,"Feb,May,Aug,Nov",2015,4,3,14,2,Friday
61,5,2015-04-03,6738,706,1,0,0,0,a,c,500.0,5.0,2005.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,4,3,14,2,Friday
62,5,2015-04-03,10167,1131,1,0,0,0,a,a,15000.0,5.0,2005.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
63,5,2015-04-03,10567,903,1,0,0,0,c,c,3000.0,5.0,2005.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
64,5,2015-04-03,6691,1170,1,0,0,1,c,c,1500.0,5.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,4,3,14,2,Friday
65,5,2015-04-03,5572,831,1,0,0,0,a,c,1500.0,0.0,2014.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
66,5,2015-04-03,11798,1061,1,1,0,1,a,a,15000.0,3.0,2010.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
67,5,2015-04-03,5444,494,1,0,0,0,d,c,1500.0,1.0,2012.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
68,5,2015-04-03,4702,432,1,0,0,0,c,c,500.0,7.0,0.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
69,5,2015-04-03,13842,1078,1,1,0,0,d,c,15000.0,1.0,2012.0,1,31.0,2013.0,"Mar,Jun,Sept,Dec",2015,4,3,14,2,Friday
70,5,2015-04-03,4590,429,1,0,0,0,a,a,3000.0,5.0,0.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
71,5,2015-04-03,7981,968,1,0,0,0,a,c,120.0,1.0,2008.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct",2015,4,3,14,2,Friday
72,5,2015-04-03,6640,1168,1,0,0,0,a,c,7500.0,9.0,2010.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
73,5,2015-04-03,9099,874,1,0,0,0,d,c,500.0,5.0,2008.0,1,40.0,2013.0,"Mar,Jun,Sept,Dec",2015,4,3,14,2,Friday
74,5,2015-04-03,4376,356,1,1,0,1,a,a,500.0,7.0,2012.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
75,5,2015-04-03,8564,1110,1,0,0,0,c,c,3000.0,11.0,0.0,1,14.0,2009.0,"Feb,May,Aug,Nov",2015,4,3,14,2,Friday
76,5,2015-04-03,3911,688,1,0,0,0,a,a,120.0,0.0,2014.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
77,5,2015-04-03,8570,995,1,1,0,0,d,c,1500.0,11.0,2012.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
78,5,2015-04-03,6395,603,1,0,0,0,d,c,500.0,3.0,2010.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
79,5,2015-04-03,3046,350,1,0,0,1,a,a,500.0,0.0,2012.0,1,14.0,2015.0,"Mar,Jun,Sept,Dec",2015,4,3,14,2,Friday
80,5,2015-04-03,6811,737,1,0,0,0,a,a,15000.0,9.0,2010.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
81,5,2015-04-03,3349,417,1,0,0,1,a,a,1500.0,1.0,2010.0,1,22.0,2009.0,"Jan,Apr,Jul,Oct",2015,4,3,14,2,Friday
82,5,2015-04-03,6752,562,1,1,0,0,a,a,1500.0,0.0,0.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
83,5,2015-04-03,4488,388,1,0,0,0,a,c,500.0,7.0,2014.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
84,5,2015-04-03,3435,342,1,0,0,0,d,a,1500.0,0.0,2005.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
85,5,2015-04-03,4078,592,1,0,0,0,d,c,120.0,0.0,2014.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,4,3,14,2,Friday
86,5,2015-04-03,7467,595,1,1,0,0,d,a,3000.0,0.0,2012.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
87,5,2015-04-03,7580,1096,1,0,0,0,a,a,1500.0,0.0,0.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
88,5,2015-04-03,4549,506,1,1,0,1,d,c,3000.0,3.0,2012.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,4,3,14,2,Friday
89,5,2015-04-03,3811,645,1,0,0,0,d,a,1500.0,9.0,0.0,1,31.0,2015.0,"Feb,May,Aug,Nov",2015,4,3,14,2,Friday
90,5,2015-04-03,8469,793,1,0,0,1,d,c,1500.0,0.0,0.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
91,5,2015-04-03,5294,726,1,1,0,0,a,c,1500.0,3.0,2008.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
92,5,2015-04-03,8200,733,1,1,0,1,d,c,120.0,3.0,0.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,4,3,14,2,Friday
93,5,2015-04-03,3126,428,1,0,0,0,d,a,120.0,5.0,2005.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
94,5,2015-04-03,14210,1160,1,1,0,0,c,a,500.0,11.0,2005.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
95,5,2015-04-03,0,0,0,0,0,1,a,c,500.0,11.0,2005.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,4,3,14,2,Friday
96,5,2015-04-03,10260,1195,1,0,0,1,d,c,500.0,7.0,2005.0,1,10.0,2009.0,"Feb,May,Aug,Nov",2015,4,3,14,2,Friday
97,5,2015-04-03,6852,466,1,1,0,0,c,a,120.0,0.0,2008.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
98,5,2015-04-03,9753,889,1,0,0,1,c,a,500.0,3.0,2008.0,1,10.0,2009.0,"Feb,May,Aug,Nov",2015,4,3,14,2,Friday
99,5,2015-04-03,4479,379,1,1,0,0,a,c,500.0,1.0,2012.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
100,5,2015-04-03,9963,1013,1,1,0,1,b,c,500.0,9.0,2005.0,0,0.0,0.0,None,2015,4,3,14,2,Friday
1,6,2015-04-04,4678,655,1,0,0,0,a,c,3000.0,7.0,2012.0,0,0.0,0.0,None,2015,4,4,14,2,Saturday
2,6,2015-04-04,8324,838,1,0,0,0,a,a,7500.0,5.0,2008.0,0,0.0,0.0,None,2015,4,4,14,2,Saturday
3,6,2015-04-04,2484,360,1,0,0,0,d,c,500.0,5.0,2012.0,1,10.0,2011.0,"Jan,Apr,Jul,Oct",2015,4,4,14,2,Saturday
4,6,2015-04-04,12002,1032,1,0,0,0,a,a,1500.0,1.0,2010.0,1,40.0,2011.0,"Mar,Jun,Sept,Dec",2015,4,4,14,2,Saturday
5,6,2015-04-04,3817,498,1,0,0,0,c,a,15000.0,0.0,2008.0,1,31.0,2009.0,"Mar,Jun,Sept,Dec",2015,4,4,14,2,Saturday
6,6,2015-04-04,7235,723,1,0,0,0,a,c,1500.0,1.0,0.0,0,0.0,0.0,None,2015,4,4,14,2,Saturday
7,6,2015-04-04,3966,673,1,0,0,0,a,a,1500.0,5.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,4,4,14,2,Saturday
8,6,2015-04-04,10168,1083,1,0,0,0,a,c,500.0,9.0,2014.0,1,40.0,2009.0,"Mar,Jun,Sept,Dec",2015,4,4,14,2,Saturday
9,6,2015-04-04,10281,1141,1,0,0,0,d,a,500.0,5.0,2014.0,1,40.0,2013.0,"Jan,Apr,Jul,Oct",2015,4,4,14,2,Saturday
10,6,2015-04-04,12987,1127,1,0,0,0,d,c,3000.0,11.0,2012.0,1,1.0,2015.0,"Jan,Apr,Jul,Oct",2015,4,4,14,2,Saturday
11,6,2015-04-04,6831,760,1,0,0,0,a,c,120.0,11.0,0.0,1,22.0,2015.0,"Mar,Jun,Sept,Dec",2015,4,4,14,2,Saturday
12,6,2015-04-04,7543,700,1,0,0,1,d,c,3000.0,0.0,2008.0,0,0.0,0.0,None,2015,4,4,14,2,Saturday
13,6,2015-04-04,2861,456,1,0,0,0,a,a,7500.0,5.0,2005.0,0,0.0,0.0,None,2015,4,4,14,2,Saturday
